,Slide ID,Object ID,Object Group,Surface,Perimeter,Convex hull surface,Convex hull perimeter,Circularity,Form factor,Convexity,Roughness,Density,Load,Proximity,centroid-0,centroid-1
0,wsi_014_stratifiad,1,Neuritic plaques,20782.0,688.0,21714.5,549.3797396322325,0.5517220332519528,1380.465973105654,0.9570563448387023,1.2523213915033764,4.187925759136403e-08,0.0007071146456771692,2248.8860627039376,18095.040371475316,23915.09859493793
1,wsi_014_stratifiad,2,Neuritic plaques,28390.0,882.0,30872.0,665.4241464096655,0.4586042617809155,2079.511730985466,0.9196035242290749,1.3254703857064432,4.187925759136403e-08,0.0007071146456771692,272.3054268582466,15522.252518492427,25264.37668193026
2,wsi_014_stratifiad,3,Neuritic plaques,12760.0,534.0,13197.0,431.413938713479,0.5623128709871896,981.5611208101303,0.9668864135788436,1.237790326368321,4.187925759136403e-08,0.0007071146456771692,1145.0996875939964,14863.002821316615,27636.586442006268
3,wsi_014_stratifiad,4,Neuritic plaques,5860.0,390.0,6357.0,311.31201765622296,0.4841481380680128,568.2884626471232,0.9218184678307377,1.2527624308762502,4.187925759136403e-08,0.0007071146456771692,619.1883739556232,14277.406825938566,29008.266211604096
4,wsi_014_stratifiad,5,Neuritic plaques,20355.0,706.0,21662.0,553.4547408583644,0.513182181574527,1556.7132526707849,0.9396639276151787,1.2756237283378402,4.187925759136403e-08,0.0007071146456771692,619.1883739556232,14842.059125521984,29262.35679194301
5,wsi_014_stratifiad,6,Neuritic plaques,12757.0,554.0,13299.5,421.75222501790785,0.5223226874043059,1178.298708021407,0.959208992819279,1.313567462451388,4.187925759136403e-08,0.0007071146456771692,272.3054268582466,15427.29203574508,25519.58787332445
6,wsi_014_stratifiad,7,Neuritic plaques,16306.0,674.0,18375.5,525.1110651380588,0.45106331665714383,1191.779662438521,0.8873772142254632,1.2835379879545983,4.187925759136403e-08,0.0007071146456771692,1296.067200231561,18511.86428308598,26125.018582117013
7,wsi_014_stratifiad,8,Neuritic plaques,11817.0,560.0,12777.0,422.0183688363967,0.47352296412590034,1105.966788935918,0.9248649917821085,1.3269564581846305,4.187925759136403e-08,0.0007071146456771692,519.1430636975618,16629.36570195481,26640.974401286283
8,wsi_014_stratifiad,9,Neuritic plaques,12109.0,536.0,12749.5,417.239977658941,0.5296494965793997,1109.3238856340413,0.9497627357935605,1.2846324146775203,4.187925759136403e-08,0.0007071146456771692,519.1430636975618,17059.731563300025,26931.30997605087
9,wsi_014_stratifiad,10,Neuritic plaques,27817.0,798.0,29693.5,640.4792159508261,0.548926720591625,1743.937997452555,0.9368043511206157,1.2459420698223997,4.187925759136403e-08,0.0007071146456771692,513.5436834943043,15851.117176546715,27057.89540568717
10,wsi_014_stratifiad,11,Neuritic plaques,17016.0,660.0,17971.0,536.1825445771757,0.49088467027992577,1329.3577940229761,0.9468588281119582,1.2309240699367874,4.187925759136403e-08,0.0007071146456771692,513.5436834943043,16360.304419370004,27124.64468735308
11,wsi_014_stratifiad,12,Neuritic plaques,9526.0,504.0,10116.5,413.2080771156619,0.47125868635198365,941.5098682105145,0.9416300103790837,1.2197244630794677,4.187925759136403e-08,0.0007071146456771692,850.0476861567964,17336.36804534957,27735.084400587864
