,Slide ID,Object ID,Object Group,Surface,Perimeter,Convex hull surface,Convex hull perimeter,Circularity,Form factor,Convexity,Roughness,Density,Load,Proximity,centroid-0,centroid-1
0,wsi_001_stratifiad,1,Neuritic plaques,12024.0,520.0,12860.0,412.66435423936457,0.5587945276148473,515.4516680300994,0.9349922239502333,1.2601039916774002,3.9288189986008696e-07,0.005215154981697953,429.93512647994976,11881.666666666666,5366.0988023952095
1,wsi_001_stratifiad,2,Neuritic plaques,22232.0,712.0,23090.5,567.3691226816115,0.5510974614522178,1635.6906658380494,0.96282020744462,1.2549149601846599,3.9288189986008696e-07,0.005215154981697953,1101.9340569483866,9138.116228859302,5400.785219503418
2,wsi_001_stratifiad,3,Neuritic plaques,18861.0,722.0,20734.0,552.5731930717152,0.45467406664587506,850.3494666070652,0.909665284074467,1.306614235096084,3.9288189986008696e-07,0.005215154981697953,350.1926056444474,12083.709851015323,5745.60211547638
3,wsi_001_stratifiad,4,Neuritic plaques,18432.0,640.0,19636.0,505.4338005411649,0.5654866776461628,720.2714139914826,0.9386840497046242,1.2662390194616109,3.9288189986008696e-07,0.005215154981697953,350.1926056444474,12009.164388020834,6087.768500434027
4,wsi_001_stratifiad,5,Neuritic plaques,9351.0,494.0,10350.0,376.92497238248393,0.48151965945545994,464.63904709394353,0.9034782608695652,1.3106056541637534,3.9288189986008696e-07,0.005215154981697953,1101.9340569483866,9944.246444230563,6152.059298470752
5,wsi_001_stratifiad,6,Neuritic plaques,10911.0,486.0,11493.5,390.2319159932892,0.5804995417927185,496.7210983547922,0.9493191804063166,1.245413253200842,3.9288189986008696e-07,0.005215154981697953,429.36897078068716,11953.189487672991,6513.473238016681
6,wsi_001_stratifiad,7,Neuritic plaques,14258.0,600.0,15460.0,450.1923437120338,0.497698089498703,652.8058939924571,0.9222509702457956,1.3327636695300862,3.9288189986008696e-07,0.005215154981697953,178.19300532480776,10972.966054145041,6991.44585495862
7,wsi_001_stratifiad,8,Neuritic plaques,15214.0,584.0,16115.0,464.7334910613052,0.5605670697095505,659.9719379991467,0.9440893577412349,1.256634202683193,3.9288189986008696e-07,0.005215154981697953,178.19300532480776,11146.669514920468,7031.193243065598
8,wsi_001_stratifiad,9,Neuritic plaques,7378.0,414.0,7724.0,335.8222152768962,0.5409384255918573,711.2590913684121,0.9552045572242361,1.2327951551943748,3.9288189986008696e-07,0.005215154981697953,1360.3076547923301,9769.410002710762,7625.393602602331
9,wsi_001_stratifiad,10,Neuritic plaques,9674.0,460.0,10283.5,367.10845139975333,0.5745135601290673,462.762618136896,0.9407302961054116,1.2530357125968064,3.9288189986008696e-07,0.005215154981697953,437.14886976980125,16937.983047343394,5501.904279512094
10,wsi_001_stratifiad,11,Neuritic plaques,20429.0,682.0,21616.0,529.0492710447111,0.5519353662265193,803.5870802418605,0.9450869726128793,1.289104885549238,3.9288189986008696e-07,0.005215154981697953,228.4208696943115,17370.034240540408,5631.738092907141
11,wsi_001_stratifiad,12,Neuritic plaques,6252.0,370.0,6656.5,301.42756113900367,0.5738856762671551,322.6045525060956,0.9392323293021858,1.2274922658096752,3.9288189986008696e-07,0.005215154981697953,283.7558730393503,16479.18154190659,5694.176263595649
12,wsi_001_stratifiad,13,Neuritic plaques,10198.0,450.0,10698.0,374.77896250837193,0.6328486297542462,434.47869639661525,0.9532622920171995,1.2007077371370538,3.9288189986008696e-07,0.005215154981697953,677.1562397915347,13209.42871151206,5779.930476564032
13,wsi_001_stratifiad,14,Neuritic plaques,19504.0,682.0,21004.0,542.5280503121801,0.5269444115170606,767.4654557696272,0.9285850314225862,1.2570778591218745,3.9288189986008696e-07,0.005215154981697953,570.7271764648393,15363.067473338802,5950.701138228056
14,wsi_001_stratifiad,15,Neuritic plaques,8417.0,444.0,9038.5,359.3473830432755,0.5365389449976724,416.9217462276519,0.9312385904740831,1.2355732111913835,3.9288189986008696e-07,0.005215154981697953,526.4894150511074,16290.485386717357,6213.640430081977
15,wsi_001_stratifiad,16,Neuritic plaques,11685.0,510.0,12328.5,415.80074840445184,0.5645445622021796,527.4523510554806,0.9478038690838302,1.2265490188678545,3.9288189986008696e-07,0.005215154981697953,526.4894150511074,16816.883140778777,6223.46431322208
16,wsi_001_stratifiad,17,Neuritic plaques,10899.0,508.0,11891.5,395.09921251310806,0.530724445586756,509.6858391925785,0.9165370222427784,1.2857530056027289,3.9288189986008696e-07,0.005215154981697953,496.73989356431014,14929.421185429856,6321.754243508579
17,wsi_001_stratifiad,18,Neuritic plaques,24468.0,742.0,25828.0,578.0682492556109,0.5584708702206106,896.5550502357398,0.9473439677868979,1.2835854606363297,3.9288189986008696e-07,0.005215154981697953,677.1562397915347,13444.89700833742,6414.828306359326
18,wsi_001_stratifiad,19,Neuritic plaques,8743.0,420.0,9217.0,347.8516679791183,0.6228332102116907,400.1145168216873,0.9485732884886623,1.207411200412047,3.9288189986008696e-07,0.005215154981697953,496.73989356431014,14895.35862976095,6817.324888482214
19,wsi_001_stratifiad,20,Neuritic plaques,6321.0,368.0,6627.5,299.4926648773586,0.5865432172536945,551.0513078313579,0.9537533006412674,1.2287446176710035,3.9288189986008696e-07,0.005215154981697953,691.1055333739349,14003.94613194115,6821.142145230185
20,wsi_001_stratifiad,21,Neuritic plaques,13805.0,548.0,14665.0,438.02812585095074,0.5776771083010163,593.3767439860752,0.9413569723832254,1.2510612165266979,3.9288189986008696e-07,0.005215154981697953,659.7799454332177,15012.754690329592,7466.576566461427
21,wsi_001_stratifiad,22,Neuritic plaques,23287.0,738.0,24596.0,589.4657965974403,0.5372923827244623,911.9261100468711,0.9467799642218246,1.2519810381873557,3.9288189986008696e-07,0.005215154981697953,1072.231648370053,13339.864624039163,7662.97137888092
22,wsi_001_stratifiad,23,Neuritic plaques,10669.0,466.0,11211.5,383.35703110552134,0.6173930634410194,464.0463096133136,0.9516121839182982,1.215577026606643,3.9288189986008696e-07,0.005215154981697953,228.4208696943115,17363.889164870183,5403.399896897554
23,wsi_001_stratifiad,24,Neuritic plaques,4331.0,340.0,4884.0,256.9418111885193,0.47080407552586134,262.2830287228118,0.8867731367731367,1.323256804438654,3.9288189986008696e-07,0.005215154981697953,397.1362678566845,17749.04167628723,5950.39355806973
24,wsi_001_stratifiad,25,Neuritic plaques,12112.0,510.0,12849.0,413.0357084812722,0.5851744747447839,533.3786164998917,0.9426414506965523,1.2347600692329108,3.9288189986008696e-07,0.005215154981697953,264.60653875372634,18282.007100396302,6078.487945838838
25,wsi_001_stratifiad,26,Neuritic plaques,10872.0,476.0,11382.0,386.72572152400505,0.6029834639119452,480.1946533448718,0.9551924090669478,1.2308464979370488,3.9288189986008696e-07,0.005215154981697953,264.60653875372634,18051.274558498895,6208.0221670345845
26,wsi_001_stratifiad,27,Neuritic plaques,4655.0,304.0,4905.5,254.87914392100498,0.6329689145801803,248.33027229181465,0.9489348690245643,1.1927221479299188,3.9288189986008696e-07,0.005215154981697953,279.43856357328286,18026.329645542428,6486.345112781955
27,wsi_001_stratifiad,28,Neuritic plaques,7332.0,410.0,7972.5,339.692828581554,0.5481060639172007,361.4038613739901,0.9196613358419568,1.206972786891103,3.9288189986008696e-07,0.005215154981697953,1921.6000956724843,23238.92607746863,7758.564920894708
28,wsi_001_stratifiad,29,Neuritic plaques,14494.0,558.0,15228.5,452.8790092329082,0.5849647861811957,605.0953285109354,0.9517680664543454,1.2321171629154264,3.9288189986008696e-07,0.005215154981697953,890.8332669507059,6922.4075479508765,9400.615220091073
29,wsi_001_stratifiad,30,Neuritic plaques,10281.0,518.0,11128.5,384.581073300594,0.4814882615279537,542.0327069637715,0.9238441838522712,1.346920157963998,3.9288189986008696e-07,0.005215154981697953,799.4686837837372,7658.093522030931,9902.959780177025
30,wsi_001_stratifiad,31,Neuritic plaques,11113.0,576.0,11919.0,442.028446906934,0.4209167529820526,1093.608242143005,0.9323768772548032,1.303083554985032,3.9288189986008696e-07,0.005215154981697953,799.4686837837372,7507.817466030775,10688.177764779988
31,wsi_001_stratifiad,32,Neuritic plaques,18138.0,670.0,19743.0,519.6375260857478,0.5077496774409594,758.0946284503643,0.918705363926455,1.289360306687012,3.9288189986008696e-07,0.005215154981697953,896.0552882683908,6657.40858970118,10970.524754658727
32,wsi_001_stratifiad,33,Neuritic plaques,17983.0,652.0,19129.5,500.3383991642463,0.5315900174028497,759.381959544972,0.940066389607674,1.3031180518806587,3.9288189986008696e-07,0.005215154981697953,244.37996816789035,8011.3933993215815,12014.452399488406
33,wsi_001_stratifiad,34,Neuritic plaques,12539.0,556.0,13508.0,427.13543812722327,0.5097100342032299,580.3698459329644,0.9282647320106604,1.3016948498532077,3.9288189986008696e-07,0.005215154981697953,244.37996816789035,8094.27900949039,12244.347037243799
34,wsi_001_stratifiad,35,Neuritic plaques,16503.0,616.0,17493.5,477.62043418354773,0.5465266440608909,695.4038152154656,0.9433789693314659,1.289727063401298,3.9288189986008696e-07,0.005215154981697953,518.7990067159051,13152.809155911047,8807.591983275768
35,wsi_001_stratifiad,36,Neuritic plaques,27913.0,828.0,29573.5,623.447145324588,0.5116296514484113,1109.0425199544832,0.9438517591762896,1.3280997534585146,3.9288189986008696e-07,0.005215154981697953,803.8088183037196,11751.361462401032,9429.691416186006
36,wsi_001_stratifiad,37,Neuritic plaques,7024.0,402.0,7722.0,318.51467681135676,0.546188133927742,365.74113794729976,0.9096089096089096,1.262108245762528,3.9288189986008696e-07,0.005215154981697953,803.8088183037196,12434.029612756265,9854.041287015945
37,wsi_001_stratifiad,38,Neuritic plaques,18003.0,622.0,19023.0,505.11253990259866,0.5847550432954275,684.9251787570895,0.9463806970509383,1.2314087472861808,3.9288189986008696e-07,0.005215154981697953,1401.8809193606774,11044.793339998889,10640.489335110815
38,wsi_001_stratifiad,39,Neuritic plaques,17110.0,622.0,18183.0,492.3912475190462,0.5557495301219111,690.179349442298,0.9409888357256778,1.2632231038508466,3.9288189986008696e-07,0.005215154981697953,1025.9974695028243,8979.561367621274,11674.862068965518
39,wsi_001_stratifiad,40,Neuritic plaques,19733.0,664.0,20624.0,540.6778338486529,0.5624278544898333,811.1002428573964,0.9567979053529868,1.2280880746923086,3.9288189986008696e-07,0.005215154981697953,1023.5590083887622,10719.533345157857,12004.941493944154
40,wsi_001_stratifiad,41,Neuritic plaques,7759.0,420.0,8201.5,347.8091461321546,0.5527350884173062,384.4878186975316,0.9460464549167835,1.20755881399512,3.9288189986008696e-07,0.005215154981697953,518.7990067159051,13633.413390900889,9002.968488207243
41,wsi_001_stratifiad,42,Neuritic plaques,15326.0,576.0,16158.0,465.6715462152631,0.580488630990996,620.9659051246801,0.9485084787721253,1.2369233307927645,3.9288189986008696e-07,0.005215154981697953,1132.8082764421974,14750.879681586846,9188.773978859455
42,wsi_001_stratifiad,43,Neuritic plaques,17798.0,672.0,19707.5,532.7783743296887,0.495270568032447,755.8583710473436,0.903107953824686,1.2613124563200824,3.9288189986008696e-07,0.005215154981697953,564.4452931537265,19187.449207776153,10192.30756264749
43,wsi_001_stratifiad,44,Neuritic plaques,13253.0,542.0,13874.0,431.5078733150965,0.5669248435890787,592.4668450426378,0.955240017298544,1.2560605113321297,3.9288189986008696e-07,0.005215154981697953,564.4452931537265,18763.268127971027,10564.690296536633
44,wsi_001_stratifiad,45,Neuritic plaques,15186.0,616.0,16850.0,491.36719073106417,0.5029118109864079,681.600136019071,0.9012462908011869,1.2536449555850586,3.9288189986008696e-07,0.005215154981697953,241.54026095697034,23705.572632688003,9622.643224022126
45,wsi_001_stratifiad,46,Neuritic plaques,9987.0,492.0,10773.5,385.19772180162,0.5184593468074767,508.84500106209265,0.9269967976980554,1.2772661211464382,3.9288189986008696e-07,0.005215154981697953,241.54026095697034,23919.399469310105,9734.981025332932
46,wsi_001_stratifiad,47,Neuritic plaques,7152.0,394.0,7650.5,315.90520941565126,0.5789551562388673,355.2842807162873,0.934840860074505,1.2472095687462874,3.9288189986008696e-07,0.005215154981697953,803.0728841755652,22935.673657718122,9851.07620246085
