,Slide ID,Object ID,Object Group,Surface,Perimeter,Convex hull surface,Convex hull perimeter,Circularity,Form factor,Convexity,Roughness,Density,Load,Proximity,centroid-0,centroid-1
0,wsi_011_stratifiad,1,Neuritic plaques,28967.0,930.0,33467.5,708.7643474754869,0.42086953125926946,2451.479237147681,0.8655262568163143,1.3121427500021996,4.0252967538217954e-05,1.1116505505711447,7012.132250119561,66177.75729278145,14065.240566851935
1,wsi_011_stratifiad,2,Neuritic plaques,24432.0,812.0,26578.5,622.4324605171878,0.46564701711098194,1989.3471602593695,0.9192392347197923,1.3045592116537397,4.0252967538217954e-05,1.1116505505711447,7012.132250119561,73125.99005402751,13120.751186967911
2,wsi_011_stratifiad,3,Neuritic plaques,11778.0,506.0,12065.0,405.25400606893265,0.5780699319467666,1010.1174932581073,0.9762121840033153,1.2485996249816977,4.0252967538217954e-05,1.1116505505711447,5650.272182351389,33530.949991509595,30597.66369502462
3,wsi_011_stratifiad,4,Neuritic plaques,56524.0,1192.0,61668.0,926.1553293490322,0.49990817742305943,3333.203228603442,0.9165855873386521,1.2870411282282663,4.0252967538217954e-05,1.1116505505711447,875.8838707337701,51910.20584176633,32510.418353265868
4,wsi_011_stratifiad,5,Neuritic plaques,51461.0,1262.0,59746.5,941.3631375363004,0.40604052015738445,3634.0887240936368,0.8613224205602001,1.340609112125272,4.0252967538217954e-05,1.1116505505711447,875.8838707337701,52770.12064476011,32676.908853306388
5,wsi_011_stratifiad,6,Neuritic plaques,38938.0,978.0,42000.0,757.2698953707853,0.5115708563676105,2705.4908532243994,0.9270952380952381,1.2914814202684468,4.0252967538217954e-05,1.1116505505711447,5650.272182351389,28467.049257794442,33104.15229338949
6,wsi_011_stratifiad,7,Neuritic plaques,62600.0,1272.0,67127.5,980.5364450768685,0.4861944249503606,4058.054842270331,0.9325537223939518,1.2972490786921056,4.0252967538217954e-05,1.1116505505711447,3305.893167605375,52681.084504792336,45484.23479233227
7,wsi_011_stratifiad,8,Neuritic plaques,28142.0,832.0,29162.5,645.2251796440545,0.5108791400316889,2132.3512040426667,0.9650064294899271,1.2894723055584747,4.0252967538217954e-05,1.1116505505711447,3305.893167605375,51383.53048823822,48524.84052306162
8,wsi_011_stratifiad,9,Neuritic plaques,27938.0,772.0,28866.5,632.3920528549605,0.5890749788987062,1829.0551415015946,0.9678346872672475,1.220761703937887,4.0252967538217954e-05,1.1116505505711447,2553.788856063084,36266.21043023838,53498.13841363018
9,wsi_011_stratifiad,10,Neuritic plaques,19532.0,682.0,20363.0,520.8543630474817,0.527700894470428,1605.3286994563032,0.9591906889947454,1.3093871308088247,4.0252967538217954e-05,1.1116505505711447,3581.8247011779245,43997.923612533275,54470.432674585296
10,wsi_011_stratifiad,11,Neuritic plaques,9863.0,488.0,10871.0,396.18763915171996,0.5204502879326144,782.6056271592852,0.9072762395363811,1.231739589465386,4.0252967538217954e-05,1.1116505505711447,4242.759969482314,20795.20151069654,54947.677126634895
11,wsi_011_stratifiad,12,Neuritic plaques,8843.0,490.0,9535.5,384.7487188038959,0.4628255532810419,929.1341783727155,0.9273766451680562,1.2735584968893687,4.0252967538217954e-05,1.1116505505711447,119.97823186032362,38380.22633721588,54930.889008255115
12,wsi_011_stratifiad,13,Neuritic plaques,7157.0,414.0,7382.0,315.5535456544279,0.5247352008621472,766.9710889643071,0.9695204551612029,1.311980187519058,4.0252967538217954e-05,1.1116505505711447,119.97823186032362,38493.980788039684,54969.029551488056
